feature,value
pearson_r_DNase::heart__tis,-0.0014600704290140647
p_value_DNase::heart__tis,3.322131318397173e-121
fraction_within_DNase::heart__tis,0.0036628904509528907
cosine_similarity_DNase::heart__tis,0.014792091472235019
x_sum_DNase::heart__tis,257023778.68751895
y_sum_DNase::heart__tis,1031648.2001057118
x_squared_sum_DNase::heart__tis,3961898257.5035076
y_squared_sum_DNase::heart__tis,1022939.2599925059
xy_sum_DNase::heart__tis,941686.1142916417
n_DNase::heart__tis,257088255.0
pearson_r_DNase::heart_left_ventricle__embryo_tis,-0.001086989142525386
p_value_DNase::heart_left_ventricle__embryo_tis,4.991808647286698e-68
fraction_within_DNase::heart_left_ventricle__embryo_tis,0.009521062607874196
cosine_similarity_DNase::heart_left_ventricle__embryo_tis,0.02441799935057023
x_sum_DNase::heart_left_ventricle__embryo_tis,257023778.68751895
y_sum_DNase::heart_left_ventricle__embryo_tis,2553236.800210029
x_squared_sum_DNase::heart_left_ventricle__embryo_tis,3961898257.5035076
y_squared_sum_DNase::heart_left_ventricle__embryo_tis,2536365.5199900535
xy_sum_DNase::heart_left_ventricle__embryo_tis,2447753.3716041264
n_DNase::heart_left_ventricle__embryo_tis,257088255.0
pearson_r_DNase::heart_left_ventricle__tis,-0.0011184820999802555
p_value_DNase::heart_left_ventricle__tis,6.433261556075613e-72
fraction_within_DNase::heart_left_ventricle__tis,0.006929873787443585
cosine_similarity_DNase::heart_left_ventricle__tis,0.020744235525112984
x_sum_DNase::heart_left_ventricle__tis,257023778.68751895
y_sum_DNase::heart_left_ventricle__tis,1874609.600165069
x_squared_sum_DNase::heart_left_ventricle__tis,3961898257.5035076
y_squared_sum_DNase::heart_left_ventricle__tis,1861731.0199986284
xy_sum_DNase::heart_left_ventricle__tis,1781589.159384112
n_DNase::heart_left_ventricle__tis,257088255.0
pearson_r_DNase::heart_right_ventricle__embryo_tis,-0.0010264211532324625
p_value_DNase::heart_right_ventricle__embryo_tis,7.39610723547392e-61
fraction_within_DNase::heart_right_ventricle__embryo_tis,0.007526625808107149
cosine_similarity_DNase::heart_right_ventricle__embryo_tis,0.02167710247353194
x_sum_DNase::heart_right_ventricle__embryo_tis,257023778.68751895
y_sum_DNase::heart_right_ventricle__embryo_tis,2023765.5001592264
x_squared_sum_DNase::heart_right_ventricle__embryo_tis,3961898257.5035076
y_squared_sum_DNase::heart_right_ventricle__embryo_tis,2011218.909997711
xy_sum_DNase::heart_right_ventricle__embryo_tis,1935007.0950442317
n_DNase::heart_right_ventricle__embryo_tis,257088255.0
pearson_r_DNase::heart_right_ventricle__tis,-0.0012770296174507046
p_value_DNase::heart_right_ventricle__tis,3.534161150870414e-93
fraction_within_DNase::heart_right_ventricle__tis,0.00771089288725415
cosine_similarity_DNase::heart_right_ventricle__tis,0.021841262899817207
x_sum_DNase::heart_right_ventricle__tis,257023778.68751895
y_sum_DNase::heart_right_ventricle__tis,2094529.800195679
x_squared_sum_DNase::heart_right_ventricle__tis,3961898257.5035076
y_squared_sum_DNase::heart_right_ventricle__tis,2079289.7000029113
xy_sum_DNase::heart_right_ventricle__tis,1982379.9968760812
n_DNase::heart_right_ventricle__tis,257088255.0
pearson_r_DNase::hela_s3__cancer_cl,-0.0003700477789717664
p_value_DNase::hela_s3__cancer_cl,2.9684092199372264e-09
fraction_within_DNase::hela_s3__cancer_cl,0.0151368296233651
cosine_similarity_DNase::hela_s3__cancer_cl,0.03123188173475794
x_sum_DNase::hela_s3__cancer_cl,257023778.68751895
y_sum_DNase::hela_s3__cancer_cl,3936731.90022821
x_squared_sum_DNase::hela_s3__cancer_cl,3961898257.5035076
y_squared_sum_DNase::hela_s3__cancer_cl,3918633.9499933687
xy_sum_DNase::hela_s3__cancer_cl,3891501.114103241
n_DNase::hela_s3__cancer_cl,257088255.0
pearson_r_DNase::hematopoietic_multipotent_progenitor_cell__ivdc,-0.002082661169841936
p_value_DNase::hematopoietic_multipotent_progenitor_cell__ivdc,1.7112928312139892e-244
fraction_within_DNase::hematopoietic_multipotent_progenitor_cell__ivdc,0.013948791096163144
cosine_similarity_DNase::hematopoietic_multipotent_progenitor_cell__ivdc,0.029169943173333362
x_sum_DNase::hematopoietic_multipotent_progenitor_cell__ivdc,257023778.68751895
y_sum_DNase::hematopoietic_multipotent_progenitor_cell__ivdc,3832764.6002276167
x_squared_sum_DNase::hematopoietic_multipotent_progenitor_cell__ivdc,3961898257.5035076
y_squared_sum_DNase::hematopoietic_multipotent_progenitor_cell__ivdc,3814724.059993048
xy_sum_DNase::hematopoietic_multipotent_progenitor_cell__ivdc,3586070.3622721196
n_DNase::hematopoietic_multipotent_progenitor_cell__ivdc,257088255.0
pearson_r_DNase::hepatic_stellate_cell__pc,-0.0010593614343337835
p_value_DNase::hepatic_stellate_cell__pc,1.0465998053698273e-64
fraction_within_DNase::hepatic_stellate_cell__pc,0.006205032084310995
cosine_similarity_DNase::hepatic_stellate_cell__pc,0.019623073307434357
x_sum_DNase::hepatic_stellate_cell__pc,257023778.68751895
y_sum_DNase::hepatic_stellate_cell__pc,1678668.100127712
x_squared_sum_DNase::hepatic_stellate_cell__pc,3961898257.5035076
y_squared_sum_DNase::hepatic_stellate_cell__pc,1668073.4299871293
xy_sum_DNase::hepatic_stellate_cell__pc,1595240.8707745266
n_DNase::hepatic_stellate_cell__pc,257088255.0
pearson_r_DNase::hepatocyte__embryo_ivdc,-0.0006669787733992092
p_value_DNase::hepatocyte__embryo_ivdc,1.0821047003413196e-26
fraction_within_DNase::hepatocyte__embryo_ivdc,0.009056414221554504
cosine_similarity_DNase::hepatocyte__embryo_ivdc,0.024008802641054882
x_sum_DNase::hepatocyte__embryo_ivdc,257023778.68751895
y_sum_DNase::hepatocyte__embryo_ivdc,2391152.500215195
x_squared_sum_DNase::hepatocyte__embryo_ivdc,3961898257.5035076
y_squared_sum_DNase::hepatocyte__embryo_ivdc,2373737.589987176
xy_sum_DNase::hepatocyte__embryo_ivdc,2328297.728776631
n_DNase::hepatocyte__embryo_ivdc,257088255.0
pearson_r_DNase::hepatocyte__pc,-0.0007176833535842524
p_value_DNase::hepatocyte__pc,1.2119155868864586e-30
fraction_within_DNase::hepatocyte__pc,0.0010362977456152818
cosine_similarity_DNase::hepatocyte__pc,0.007904725541876795
x_sum_DNase::hepatocyte__pc,257023778.68751895
y_sum_DNase::hepatocyte__pc,289870.5000360608
x_squared_sum_DNase::hepatocyte__pc,3961898257.5035076
y_squared_sum_DNase::hepatocyte__pc,286719.1299942831
xy_sum_DNase::hepatocyte__pc,266419.9790806667
n_DNase::hepatocyte__pc,257088255.0
pearson_r_DNase::hepg2__cancer_cl,-0.0010433150674232805
p_value_DNase::hepg2__cancer_cl,8.127420912372093e-63
fraction_within_DNase::hepg2__cancer_cl,0.010035338130531651
cosine_similarity_DNase::hepg2__cancer_cl,0.025165256332020176
x_sum_DNase::hepg2__cancer_cl,257023778.68751895
y_sum_DNase::hepg2__cancer_cl,2683528.0002150014
x_squared_sum_DNase::hepg2__cancer_cl,3961898257.5035076
y_squared_sum_DNase::hepg2__cancer_cl,2652909.640008899
xy_sum_DNase::hepg2__cancer_cl,2579967.5683133444
n_DNase::hepg2__cancer_cl,257088255.0
pearson_r_DNase::hffc6__cl,-0.0005664346454227368
p_value_DNase::hffc6__cl,1.06404178113957e-19
fraction_within_DNase::hffc6__cl,0.009186797682406309
cosine_similarity_DNase::hffc6__cl,0.024197171207104032
x_sum_DNase::hffc6__cl,257023778.68751895
y_sum_DNase::hffc6__cl,2415635.800132148
x_squared_sum_DNase::hffc6__cl,3961898257.5035076
y_squared_sum_DNase::hffc6__cl,2404696.45998663
xy_sum_DNase::hffc6__cl,2361817.785207882
n_DNase::hffc6__cl,257088255.0
pearson_r_DNase::hindlimb_muscle__embryo_tis,-0.0010153411795491255
p_value_DNase::hindlimb_muscle__embryo_tis,1.3696733810159696e-59
fraction_within_DNase::hindlimb_muscle__embryo_tis,0.005143609190462777
cosine_similarity_DNase::hindlimb_muscle__embryo_tis,0.017838725083956324
x_sum_DNase::hindlimb_muscle__embryo_tis,257023778.68751895
y_sum_DNase::hindlimb_muscle__embryo_tis,1395296.7001076937
x_squared_sum_DNase::hindlimb_muscle__embryo_tis,3961898257.5035076
y_squared_sum_DNase::hindlimb_muscle__embryo_tis,1386977.6300019762
xy_sum_DNase::hindlimb_muscle__embryo_tis,1322361.511178038
n_DNase::hindlimb_muscle__embryo_tis,257088255.0
pearson_r_DNase::hk_2__embryo_cl,-0.0015425310093149507
p_value_DNase::hk_2__embryo_cl,4.7347542521391693e-135
fraction_within_DNase::hk_2__embryo_cl,0.004656274164804291
cosine_similarity_DNase::hk_2__embryo_cl,0.01669342518053917
x_sum_DNase::hk_2__embryo_cl,257023778.68751895
y_sum_DNase::hk_2__embryo_cl,1304094.1000818461
x_squared_sum_DNase::hk_2__embryo_cl,3961898257.5035076
y_squared_sum_DNase::hk_2__embryo_cl,1297918.2300048778
xy_sum_DNase::hk_2__embryo_cl,1197073.3998311176
n_DNase::hk_2__embryo_cl,257088255.0
pearson_r_DNase::hl_60__cancer_cl,-0.002660925295402066
p_value_DNase::hl_60__cancer_cl,0.0
fraction_within_DNase::hl_60__cancer_cl,0.007641235764394349
cosine_similarity_DNase::hl_60__cancer_cl,0.021076085945834447
x_sum_DNase::hl_60__cancer_cl,257023778.68751895
y_sum_DNase::hl_60__cancer_cl,2203832.500136487
x_squared_sum_DNase::hl_60__cancer_cl,3961898257.5035076
y_squared_sum_DNase::hl_60__cancer_cl,2192847.509992993
xy_sum_DNase::hl_60__cancer_cl,1964471.9687117343
n_DNase::hl_60__cancer_cl,257088255.0
pearson_r_DNase::hs_27a__cl,-0.0010169122026420347
p_value_DNase::hs_27a__cl,9.072222744350515e-60
fraction_within_DNase::hs_27a__cl,0.0034760735814858457
cosine_similarity_DNase::hs_27a__cl,0.014581512585167555
x_sum_DNase::hs_27a__cl,257023778.68751895
y_sum_DNase::hs_27a__cl,954052.9000744745
x_squared_sum_DNase::hs_27a__cl,3961898257.5035076
y_squared_sum_DNase::hs_27a__cl,948055.8499963225
xy_sum_DNase::hs_27a__cl,893657.6913157963
n_DNase::hs_27a__cl,257088255.0
pearson_r_DNase::hs_5__cl,-0.0005409287302418693
p_value_DNase::hs_5__cl,4.200080618983718e-18
fraction_within_DNase::hs_5__cl,0.00533118768468841
cosine_similarity_DNase::hs_5__cl,0.01838604961937784
x_sum_DNase::hs_5__cl,257023778.68751895
y_sum_DNase::hs_5__cl,1409825.6000934988
x_squared_sum_DNase::hs_5__cl,3961898257.5035076
y_squared_sum_DNase::hs_5__cl,1402594.8600022376
xy_sum_DNase::hs_5__cl,1370585.7389340336
n_DNase::hs_5__cl,257088255.0
pearson_r_DNase::ht1080__cancer_cl,-0.0004185050296136942
p_value_DNase::ht1080__cancer_cl,1.9422727716544033e-11
fraction_within_DNase::ht1080__cancer_cl,0.01432354284376197
cosine_similarity_DNase::ht1080__cancer_cl,0.03034543002645894
x_sum_DNase::ht1080__cancer_cl,257023778.68751895
y_sum_DNase::ht1080__cancer_cl,3732102.4001947343
x_squared_sum_DNase::ht1080__cancer_cl,3961898257.5035076
y_squared_sum_DNase::ht1080__cancer_cl,3716853.6799995047
xy_sum_DNase::ht1080__cancer_cl,3682414.6351205027
n_DNase::ht1080__cancer_cl,257088255.0
pearson_r_DNase::ht_29__cancer_cl,-0.0011770559191886336
p_value_DNase::ht_29__cancer_cl,1.9059236606645518e-79
fraction_within_DNase::ht_29__cancer_cl,0.010591522260471999
cosine_similarity_DNase::ht_29__cancer_cl,0.02570272275850053
x_sum_DNase::ht_29__cancer_cl,257023778.68751895
y_sum_DNase::ht_29__cancer_cl,2843584.000130646
x_squared_sum_DNase::ht_29__cancer_cl,3961898257.5035076
y_squared_sum_DNase::ht_29__cancer_cl,2832824.4199885293
xy_sum_DNase::ht_29__cancer_cl,2722955.9757384015
n_DNase::ht_29__cancer_cl,257088255.0
pearson_r_DNase::htr_8svneo__embryo_cl,-0.001091164067634101
p_value_DNase::htr_8svneo__embryo_cl,1.5450494568924812e-68
fraction_within_DNase::htr_8svneo__embryo_cl,0.004489965676016325
cosine_similarity_DNase::htr_8svneo__embryo_cl,0.016609767218796867
x_sum_DNase::htr_8svneo__embryo_cl,257023778.68751895
y_sum_DNase::htr_8svneo__embryo_cl,1227780.3001072556
x_squared_sum_DNase::htr_8svneo__embryo_cl,3961898257.5035076
y_squared_sum_DNase::htr_8svneo__embryo_cl,1219046.0299931152
xy_sum_DNase::htr_8svneo__embryo_cl,1154317.4406569323
n_DNase::htr_8svneo__embryo_cl,257088255.0
pearson_r_DNase::huh_7_5__cancer_cl,-0.0014342050969570377
p_value_DNase::huh_7_5__cancer_cl,5.109427677143384e-117
fraction_within_DNase::huh_7_5__cancer_cl,0.0027634168671146534
cosine_similarity_DNase::huh_7_5__cancer_cl,0.012768466899523184
x_sum_DNase::huh_7_5__cancer_cl,257023778.68751895
y_sum_DNase::huh_7_5__cancer_cl,787688.8000787646
x_squared_sum_DNase::huh_7_5__cancer_cl,3961898257.5035076
y_squared_sum_DNase::huh_7_5__cancer_cl,781405.4799977265
xy_sum_DNase::huh_7_5__cancer_cl,710442.0202040732
n_DNase::huh_7_5__cancer_cl,257088255.0
pearson_r_DNase::huh_7__cancer_cl,-0.0012073004737616368
p_value_DNase::huh_7__cancer_cl,1.751119731396989e-83
fraction_within_DNase::huh_7__cancer_cl,0.004027663173577154
cosine_similarity_DNase::huh_7__cancer_cl,0.015649959566492146
x_sum_DNase::huh_7__cancer_cl,257023778.68751895
y_sum_DNase::huh_7__cancer_cl,1112821.500098832
x_squared_sum_DNase::huh_7__cancer_cl,3961898257.5035076
y_squared_sum_DNase::huh_7__cancer_cl,1104945.8699975135
xy_sum_DNase::huh_7__cancer_cl,1035464.8970227127
n_DNase::huh_7__cancer_cl,257088255.0
pearson_r_DNase::immature_natural_killer_cell__embryo_pc,-0.002586399042783472
p_value_DNase::immature_natural_killer_cell__embryo_pc,0.0
fraction_within_DNase::immature_natural_killer_cell__embryo_pc,0.004865819616942595
cosine_similarity_DNase::immature_natural_killer_cell__embryo_pc,0.016598569832038786
x_sum_DNase::immature_natural_killer_cell__embryo_pc,257023778.68751895
y_sum_DNase::immature_natural_killer_cell__embryo_pc,1439271.5000731796
x_squared_sum_DNase::immature_natural_killer_cell__embryo_pc,3961898257.5035076
y_squared_sum_DNase::immature_natural_killer_cell__embryo_pc,1433612.6500012253
xy_sum_DNase::immature_natural_killer_cell__embryo_pc,1250945.07446454
n_DNase::immature_natural_killer_cell__embryo_pc,257088255.0
pearson_r_DNase::imr90__embryo_cl,-7.861674813217127e-05
p_value_DNase::imr90__embryo_cl,0.2074752166972926
fraction_within_DNase::imr90__embryo_cl,0.018753422442901336
cosine_similarity_DNase::imr90__embryo_cl,0.03492854538227661
x_sum_DNase::imr90__embryo_cl,257023778.68751895
y_sum_DNase::imr90__embryo_cl,4832891.000296079
x_squared_sum_DNase::imr90__embryo_cl,3961898257.5035076
y_squared_sum_DNase::imr90__embryo_cl,4809071.439983159
xy_sum_DNase::imr90__embryo_cl,4821284.651123341
n_DNase::imr90__embryo_cl,257088255.0
pearson_r_DNase::inflammatory_macrophage__pc,-0.0017568487343228951
p_value_DNase::inflammatory_macrophage__pc,1.391277887634144e-174
fraction_within_DNase::inflammatory_macrophage__pc,0.017723134877714552
cosine_similarity_DNase::inflammatory_macrophage__pc,0.03315667985201533
x_sum_DNase::inflammatory_macrophage__pc,257023778.68751895
y_sum_DNase::inflammatory_macrophage__pc,4788882.600280769
x_squared_sum_DNase::inflammatory_macrophage__pc,3961898257.5035076
y_squared_sum_DNase::inflammatory_macrophage__pc,4766506.259992325
xy_sum_DNase::inflammatory_macrophage__pc,4556409.818841273
n_DNase::inflammatory_macrophage__pc,257088255.0
pearson_r_DNase::ips_df_19_11__cl,-0.0004591509009724731
p_value_DNase::ips_df_19_11__cl,1.811574387547359e-13
fraction_within_DNase::ips_df_19_11__cl,0.010459707065200144
cosine_similarity_DNase::ips_df_19_11__cl,0.0259149611880508
x_sum_DNase::ips_df_19_11__cl,257023778.68751895
y_sum_DNase::ips_df_19_11__cl,2735579.4002184644
x_squared_sum_DNase::ips_df_19_11__cl,3961898257.5035076
y_squared_sum_DNase::ips_df_19_11__cl,2717684.7199825225
xy_sum_DNase::ips_df_19_11__cl,2689067.837203476
n_DNase::ips_df_19_11__cl,257088255.0
pearson_r_DNase::ips_df_19_7__cl,-0.0004991079278748087
p_value_DNase::ips_df_19_7__cl,1.2173717644713003e-15
fraction_within_DNase::ips_df_19_7__cl,0.001845076141615347
cosine_similarity_DNase::ips_df_19_7__cl,0.010750634453824003
x_sum_DNase::ips_df_19_7__cl,257023778.68751895
y_sum_DNase::ips_df_19_7__cl,495746.9000496045
x_squared_sum_DNase::ips_df_19_7__cl,3961898257.5035076
y_squared_sum_DNase::ips_df_19_7__cl,491384.6099905074
xy_sum_DNase::ips_df_19_7__cl,474347.40559002245
n_DNase::ips_df_19_7__cl,257088255.0
pearson_r_DNase::ips_df_6_9__cl,-0.0006525560957682838
p_value_DNase::ips_df_6_9__cl,1.2765523672539051e-25
fraction_within_DNase::ips_df_6_9__cl,0.0015701460132805417
cosine_similarity_DNase::ips_df_6_9__cl,0.009832294028446084
x_sum_DNase::ips_df_6_9__cl,257023778.68751895
y_sum_DNase::ips_df_6_9__cl,429659.4000492543
x_squared_sum_DNase::ips_df_6_9__cl,3961898257.5035076
y_squared_sum_DNase::ips_df_6_9__cl,425433.33999302075
xy_sum_DNase::ips_df_6_9__cl,403666.0986495013
n_DNase::ips_df_6_9__cl,257088255.0
pearson_r_DNase::ips_nihi11__cl,-0.0006430396190592425
p_value_DNase::ips_nihi11__cl,6.318485469764888e-25
fraction_within_DNase::ips_nihi11__cl,0.006442565215521884
cosine_similarity_DNase::ips_nihi11__cl,0.020217279300871957
x_sum_DNase::ips_nihi11__cl,257023778.68751895
y_sum_DNase::ips_nihi11__cl,1707509.500168696
x_squared_sum_DNase::ips_nihi11__cl,3961898257.5035076
y_squared_sum_DNase::ips_nihi11__cl,1694077.9099923384
xy_sum_DNase::ips_nihi11__cl,1656307.84898222
n_DNase::ips_nihi11__cl,257088255.0
pearson_r_DNase::iris_pigment_epithelial_cell__pc,-5.7315248869317606e-05
p_value_DNase::iris_pigment_epithelial_cell__pc,0.3581004518925626
fraction_within_DNase::iris_pigment_epithelial_cell__pc,0.016741588784515322
cosine_similarity_DNase::iris_pigment_epithelial_cell__pc,0.03299742529724627
x_sum_DNase::iris_pigment_epithelial_cell__pc,257023778.68751895
y_sum_DNase::iris_pigment_epithelial_cell__pc,4312315.700223215
x_squared_sum_DNase::iris_pigment_epithelial_cell__pc,3961898257.5035076
y_squared_sum_DNase::iris_pigment_epithelial_cell__pc,4294319.829990941
xy_sum_DNase::iris_pigment_epithelial_cell__pc,4304065.846538615
n_DNase::iris_pigment_epithelial_cell__pc,257088255.0
pearson_r_DNase::islet_precursor_cell__embryo_ivdc,0.0010223593428749624
p_value_DNase::islet_precursor_cell__embryo_ivdc,2.1641316141410627e-60
fraction_within_DNase::islet_precursor_cell__embryo_ivdc,0.022649067034058286
cosine_similarity_DNase::islet_precursor_cell__embryo_ivdc,0.03891307655259522
x_sum_DNase::islet_precursor_cell__embryo_ivdc,257023778.68751895
y_sum_DNase::islet_precursor_cell__embryo_ivdc,5677945.700330481
x_squared_sum_DNase::islet_precursor_cell__embryo_ivdc,3961898257.5035076
y_squared_sum_DNase::islet_precursor_cell__embryo_ivdc,5651590.049989401
xy_sum_DNase::islet_precursor_cell__embryo_ivdc,5822809.12116407
n_DNase::islet_precursor_cell__embryo_ivdc,257088255.0
pearson_r_DNase::jurkat_clone_e6_1__cancer_cl,-0.0009706837582004804
p_value_DNase::jurkat_clone_e6_1__cancer_cl,1.2801333643963459e-54
fraction_within_DNase::jurkat_clone_e6_1__cancer_cl,0.005057811327313894
cosine_similarity_DNase::jurkat_clone_e6_1__cancer_cl,0.017693530068611504
x_sum_DNase::jurkat_clone_e6_1__cancer_cl,257023778.68751895
y_sum_DNase::jurkat_clone_e6_1__cancer_cl,1369446.3000777215
x_squared_sum_DNase::jurkat_clone_e6_1__cancer_cl,3961898257.5035076
y_squared_sum_DNase::jurkat_clone_e6_1__cancer_cl,1363193.2499966146
xy_sum_DNase::jurkat_clone_e6_1__cancer_cl,1300303.8882583627
n_DNase::jurkat_clone_e6_1__cancer_cl,257088255.0
pearson_r_DNase::k562__cancer_cl,-0.0007905224328713443
p_value_DNase::k562__cancer_cl,8.113452364878474e-37
fraction_within_DNase::k562__cancer_cl,0.02417259099215567
cosine_similarity_DNase::k562__cancer_cl,0.03964657878521626
x_sum_DNase::k562__cancer_cl,257023778.68751895
y_sum_DNase::k562__cancer_cl,6334386.900540523
x_squared_sum_DNase::k562__cancer_cl,3961898257.5035076
y_squared_sum_DNase::k562__cancer_cl,6201491.150027368
xy_sum_DNase::k562__cancer_cl,6214489.23700202
n_DNase::k562__cancer_cl,257088255.0
pearson_r_DNase::karpas_422__cancer_cl,-0.0007920791639575226
p_value_DNase::karpas_422__cancer_cl,5.8996170204990855e-37
fraction_within_DNase::karpas_422__cancer_cl,0.011948429622876119
cosine_similarity_DNase::karpas_422__cancer_cl,0.027536820812640053
